,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
68,10.8,24.113333333333333,29.73,14.69,15.295,21.31,28.672500000000003,32.817499999999995,26.2675,20.80333333333333,16.543333333333333,28.840000000000003,36.0575,34.050000000000004,26.683333333333334,25.26333333333333,26.47,31.0825,33.9075,21.296666666666667,10.34,23.12333333333333,31.89,18.80666666666667,13.18
69,8.82,23.24333333333333,24.676666666666662,15.35,15.825,19.46,29.8275,34.1175,25.4125,20.21,11.313333333333333,32.34,36.5375,41.67,26.76,21.34,34.2875,28.66,39.6225,18.84,8.645,23.19,30.91333333333333,17.113333333333333,10.6
70,11.9,27.64333333333333,25.19,15.97,20.62,14.376666666666669,23.985,33.739999999999995,25.2575,21.7,16.493333333333332,32.7525,34.15,40.24,28.27333333333333,20.040000000000003,33.44,26.760000000000005,33.93,18.83,7.61,18.276666666666667,40.33,19.633333333333336,8.66
71,16.115000000000002,27.69,27.340000000000003,19.496666666666663,17.295,13.606666666666667,21.175,35.4775,26.6225,21.716666666666665,20.243333333333336,35.06,31.450000000000003,38.7075,32.63666666666666,19.876666666666665,30.4575,28.3925,25.6575,26.866666666666664,7.51,19.676666666666662,46.89333333333334,28.74666666666667,7.825
72,12.145,24.146666666666665,27.27666666666666,21.8,10.865,12.089999999999998,23.817500000000003,34.35,24.8275,22.136666666666667,18.51333333333333,33.3375,31.770000000000003,37.1625,31.840000000000003,16.39666666666667,26.1075,30.245,24.4475,25.606666666666666,12.615,19.406666666666663,39.08,27.10333333333333,15.935
73,9.41,20.45,26.38,20.71,10.3,11.02,31.0025,31.81,29.4425,24.46,17.036666666666665,36.08,34.7675,39.1375,31.03333333333333,16.71,24.69,32.97,33.465,20.35333333333333,11.79,20.91333333333333,33.64666666666667,21.226666666666667,19.72
74,9.065,20.356666666666666,22.07,19.5,7.609999999999999,9.026666666666666,32.215,29.875,29.630000000000003,23.87,15.96,37.6925,34.455,41.400000000000006,28.86,16.993333333333332,27.065,32.945,37.057500000000005,19.81,10.105,20.126666666666665,30.363333333333333,23.07333333333333,12.425
75,10.305,21.58333333333333,25.53,20.13,14.155,14.673333333333332,26.5375,30.2,26.4725,25.346666666666668,20.743333333333336,30.450000000000003,32.5225,38.9175,32.07,17.13,26.7425,34.425000000000004,31.605,19.5,13.135,22.856666666666666,33.22666666666667,28.173333333333336,15.915
76,6.529999999999999,23.19666666666667,24.076666666666668,19.843333333333334,14.14,19.13,21.725,28.9775,25.775,25.836666666666662,24.18,26.605000000000004,35.025,38.005,33.053333333333335,17.326666666666664,25.5625,34.035000000000004,29.4075,19.85,10.29,25.149999999999995,36.806666666666665,28.016666666666666,16.76
77,11.715,18.91,21.74666666666667,15.593333333333334,17.73,17.216666666666665,22.130000000000003,31.5625,26.2925,23.846666666666664,22.686666666666667,24.1325,36.615,34.0525,35.85666666666667,16.9,30.6025,33.4,29.875000000000004,20.593333333333334,13.61,15.406666666666666,37.60666666666667,25.58333333333333,18.385
78,9.64,17.933333333333334,20.98,18.25333333333333,17.235,16.096666666666668,24.1675,32.505,29.5325,20.00333333333333,20.166666666666668,30.31,35.239999999999995,41.1125,34.25,12.83,39.22,34.555,30.7425,23.17333333333333,15.985,12.5,31.636666666666667,25.94,14.785
