,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
139,330.0,320.0,300.0,200.0,270.0,180.0,315.0,390.0,285.0,440.0,240.0,315.0,300.0,270.0,240.0,260.0,150.0,315.0,285.0,160.0,330.0,200.0,240.0,240.0,210.0
140,240.0,260.0,220.0,200.0,150.0,340.0,300.0,315.0,210.0,220.0,300.0,165.0,345.0,195.0,500.0,200.0,240.0,195.0,165.0,220.0,300.0,300.0,100.0,260.0,450.0
141,90.0,100.0,180.0,140.0,90.0,240.0,465.0,225.0,255.0,280.0,100.0,420.0,180.0,330.0,200.0,220.0,270.0,225.0,270.0,140.0,120.0,120.0,140.0,160.0,210.0
142,60.0,160.0,140.0,80.0,120.0,160.0,165.0,330.0,120.0,180.0,240.0,120.0,450.0,180.0,360.0,180.0,105.0,180.0,105.0,220.0,90.0,140.0,180.0,160.0,30.0
143,120.0,180.0,180.0,160.0,60.0,160.0,225.0,315.0,345.0,160.0,100.0,405.0,300.0,315.0,140.0,260.0,360.0,270.0,435.0,100.0,60.0,140.0,60.0,120.0,120.0
144,150.0,180.0,300.0,240.0,120.0,100.0,150.0,405.0,225.0,120.0,340.0,225.0,330.0,180.0,360.0,100.0,165.0,225.0,135.0,180.0,60.0,180.0,120.0,180.0,60.0
145,120.0,120.0,140.0,180.0,180.0,300.0,270.0,240.0,405.0,320.0,240.0,420.0,450.0,360.0,300.0,200.0,435.0,405.0,390.0,220.0,240.0,120.0,220.0,160.0,240.0
146,150.0,340.0,360.0,220.0,120.0,200.0,270.0,225.0,270.0,360.0,260.0,405.0,300.0,330.0,300.0,280.0,255.0,225.0,330.0,160.0,150.0,280.0,500.0,380.0,210.0
147,390.0,320.0,300.0,200.0,540.0,240.0,465.0,390.0,345.0,180.0,480.0,225.0,405.0,405.0,480.0,260.0,345.0,345.0,315.0,340.0,210.0,200.0,260.0,200.0,300.0
148,300.0,220.0,200.0,420.0,150.0,260.0,240.0,285.0,210.0,320.0,260.0,360.0,225.0,285.0,240.0,380.0,165.0,210.0,240.0,180.0,240.0,220.0,200.0,300.0,240.0
149,360.0,320.0,180.0,260.0,210.0,260.0,210.0,300.0,135.0,160.0,380.0,195.0,255.0,210.0,420.0,140.0,210.0,195.0,90.0,380.0,420.0,180.0,320.0,260.0,330.0
150,90.0,260.0,140.0,120.0,210.0,220.0,330.0,135.0,480.0,60.0,180.0,225.0,210.0,255.0,160.0,340.0,180.0,210.0,285.0,260.0,150.0,220.0,60.0,240.0,120.0
151,120.0,180.0,100.0,200.0,120.0,100.0,225.0,165.0,75.0,260.0,100.0,210.0,180.0,90.0,200.0,140.0,195.0,180.0,180.0,260.0,90.0,140.0,200.0,260.0,120.0
152,150.0,160.0,100.0,260.0,210.0,160.0,450.0,345.0,315.0,200.0,140.0,360.0,225.0,210.0,180.0,120.0,345.0,195.0,435.0,160.0,240.0,200.0,100.0,240.0,210.0
153,90.0,360.0,260.0,60.0,120.0,240.0,255.0,360.0,210.0,220.0,100.0,120.0,330.0,315.0,200.0,280.0,165.0,315.0,135.0,120.0,210.0,180.0,220.0,440.0,30.0
154,180.0,140.0,240.0,240.0,150.0,160.0,240.0,270.0,420.0,100.0,280.0,540.0,375.0,360.0,240.0,120.0,225.0,270.0,330.0,260.0,90.0,160.0,360.0,140.0,90.0
155,330.0,300.0,160.0,200.0,150.0,140.0,225.0,270.0,300.0,140.0,360.0,360.0,285.0,330.0,140.0,120.0,225.0,315.0,270.0,180.0,60.0,280.0,140.0,320.0,240.0
156,300.0,260.0,220.0,360.0,360.0,280.0,330.0,255.0,345.0,280.0,580.0,405.0,405.0,330.0,400.0,200.0,285.0,405.0,210.0,400.0,210.0,360.0,300.0,180.0,480.0
157,300.0,360.0,240.0,260.0,390.0,260.0,255.0,330.0,360.0,360.0,220.0,285.0,390.0,360.0,240.0,260.0,225.0,285.0,270.0,160.0,390.0,260.0,300.0,420.0,180.0
158,240.0,240.0,180.0,240.0,180.0,280.0,150.0,240.0,150.0,380.0,300.0,225.0,375.0,225.0,300.0,280.0,180.0,240.0,105.0,260.0,150.0,160.0,400.0,140.0,150.0
159,180.0,80.0,120.0,240.0,120.0,160.0,360.0,285.0,240.0,180.0,80.0,315.0,255.0,360.0,200.0,120.0,150.0,225.0,330.0,120.0,120.0,120.0,220.0,280.0,150.0
