Timestep,A0A1,A0B0,A1A0,A1A2,A1B1,A2A1,A2A3,A2B2,A3A2,A3A4,A3B3,A4A3,A4B4,B0A0,B0B1,B0C0,B1A1,B1B0,B1B2,B1C1,B2A2,B2B1,B2B3,B2C2,B3A3,B3B2,B3B4,B3C3,B4A4,B4B3,B4C4,C0B0,C0C1,C0D0,C1B1,C1C0,C1C2,C1D1,C2B2,C2C1,C2C3,C2D2,C3B3,C3C2,C3C4,C3D3,C4B4,C4C3,C4D4,D0C0,D0D1,D0E0,D1C1,D1D0,D1D2,D1E1,D2C2,D2D1,D2D3,D2E2,D3C3,D3D2,D3D4,D3E3,D4C4,D4D3,D4E4,E0D0,E0E1,E1D1,E1E0,E1E2,E2D2,E2E1,E2E3,E3D3,E3E2,E3E4,E4D4,E4E3
4520.00,0,0,0,0,0,0,0,12.0,231.03,0,55.5,0,0,0,0,67.61,63.01,40.5,0,102.08,43.51,82.7,0,93.01,6.0,75.18,34.510000000000005,93.08,0,0.0,0,0,15.09,74.13,12.0,13.5,30.1,12.0,48.010000000000005,7.62,0.0,115.57,27.009999999999998,0,13.5,78.07,14.12,0,0,0,30.1,0,40.55,6.0,75.13,25.5,78.00999999999999,0,52.6,34.5,85.52,0,19.5,55.510000000000005,291.04,0,0,0,0,6.0,0,65.13,0,0,0,6.0,0,0,37.6,0
4540.00,0,0,0,0,12.0,0,0,34.5,0.0,0,63.0,0,0,0,0,50.16,78.00999999999999,55.510000000000005,0,183.02,51.01,0.0,0,115.51,25.509999999999998,15.11,57.01,108.00999999999999,0,0,0,0,0,0.0,34.5,13.5,15.09,25.5,55.5,0,0,153.01,48.03,0,34.5,108.00999999999999,0,0,0,0,0.0,0,40.5,12.0,142.59,40.5,78.00999999999999,0,0,48.0,115.50999999999999,0,33.0,93.04,313.54,0,0,0,0,12.0,0,102.61,0,0,0,12.0,0,0,0,0
4560.00,6.0,21.01,0,6.0,0,27.0,0,0,93.12,0,22.68,0,13.5,0,6.0,122.12,0,0,12.0,163.54,0,108.02000000000001,51.01,52.62,0,85.53,0.0,0.0,0,19.509999999999998,25.53,48.01,27.009999999999998,63.01,0,0,55.5,0,0.0,19.5,40.5,0.0,0,27.01,0,30.1,40.5,49.519999999999996,34.5,19.5,19.5,0,0,0,100.53,0,7.63,63.0,27.0,0,52.62,33.0,0,0.0,93.72,6.0,0,19.5,12.0,0,0,73.62,0,18.0,6.0,7.59,6.0,0,6.0,6.0
4580.00,19.5,27.0,0,19.509999999999998,0,34.5,0,0,190.6,0,0,0,12.0,0,19.5,144.62,0,0,25.5,157.77,0,145.51999999999998,72.01,60.14,0,130.51,0,0,0,70.51,33.0,70.50999999999999,93.02999999999999,63.01,0,0,78.00999999999999,0,15.09,63.0,48.0,0,0.0,33.0,0,15.14,48.01,100.52,55.52,34.5,93.04,0,0,0,168.01999999999998,0,7.59,100.50999999999999,40.5,0,0.0,40.5,0,0,206.58,85.52,0,34.519999999999996,12.0,0,0,108.01,0,63.010000000000005,18.0,0,13.5,0,18.0,25.5
4600.00,0,22.6,0,0,18.0,21.59,0,0,186.03,0,19.54,0,0,0,0,155.12,12.0,6.0,15.1,57.03,13.5,88.51,96.10000000000001,78.00999999999999,12.0,103.51,19.5,19.5,0,0,0,88.51,30.21,30.13,13.51,0,22.6,34.5,55.510000000000005,22.68,0,40.5,70.54,7.59,6.0,27.02,0.0,30.13,0,0,7.59,0,34.510000000000005,0,133.52,12.0,18.05,30.13,0.0,12.0,55.51,0.0,0,34.5,282.77,15.09,0,0,14.08,13.53,0,103.51,6.0,0,0.0,0.0,0,0,0,0
4620.00,0,0,0,0,18.0,7.59,0,0,45.14,0,19.5,0,0,0,0,0.0,27.0,40.5,0,145.51999999999998,42.01,0,0,115.51,33.0,15.15,33.0,48.0,0,0,0,0,0,0,63.01,0,52.6,63.01,100.51999999999998,0,0,78.01,108.03,0,12.0,70.5,0,0,0,0,0,0,48.0,0,127.66,33.0,25.5,0,0,40.510000000000005,78.02000000000001,0,19.5,78.06,297.72,0,0,0,0,12.0,0,29.12,6.0,0,0,6.0,0,0,0,0
4640.00,0,0,0,0,0,13.5,6.0,0,150.18,0,0,0,0.0,0,12.02,21.02,0.0,0,6.01,133.52,58.51,48.04,19.55,66.01,0,21.01,0,0.0,0,6.0,0,0.0,6.0,28.54,58.51,0.0,79.67,51.01,51.01,19.58,6.01,94.46000000000001,109.53,13.51,0,58.61,12.0,12.02,0.0,25.54,6.0,0,0.0,0,132.19,0.0,0.0,33.04,13.54,58.51,51.01,6.0,0,88.51,21.0,0.0,0,6.02,0,0,0,80.12,0,0,13.5,0,28.06,0,0,0
4660.00,21.01,12.0,0,12.0,0,13.5,19.5,0,118.59,0,0,6.0,19.5,0,108.02,87.01,0,0,25.5,22.7,0,55.5,55.5,67.6,0,63.01,0,0,0,40.5,0,13.51,55.5,57.01,0,0,93.00999999999999,52.61,0,63.0,25.5,7.59,0,55.5,0,0.0,18.0,63.0,48.0,48.0,63.0,0,0,0,175.57,0,15.09,63.01,19.5,0,67.6,48.03,0,0,118.55,40.519999999999996,0,6.0,19.5,0,0,87.01,0,0,25.5,0,55.05,0,18.0,6.0
4680.00,21.0,27.09,0,27.0,0,21.0,28.51,6.03,163.52,0,0,13.5,13.5,0,160.53,96.02,0.0,0,21.0,0.0,0,93.00999999999999,70.50999999999999,6.0,0,85.50999999999999,6.01,12.02,0,55.5,21.02,28.5,108.02,58.51,0,0,123.02000000000001,0.0,0.0,78.0,34.5,0,6.0,70.50999999999999,0,6.0,57.01,123.03,78.01,78.00999999999999,85.51,0,0.0,0.0,205.53,0,6.09,100.52,55.5,0,37.65,78.00999999999999,0,6.01,229.57999999999998,78.00999999999999,0,63.0,34.5,0.0,0,130.58,0,36.01,42.010000000000005,0,137.1,0,42.010000000000005,19.5
4700.00,0,0,0,0,13.5,0,0,40.5,171.02,0,13.5,0,0,0,0.0,72.65,27.0,18.06,7.59,123.04,33.0,30.1,0,48.01,25.5,52.6,78.06,33.0,0,7.6,0,0,7.59,0.0,19.5,6.0,67.6,55.5,85.52000000000001,15.09,22.59,78.03,55.510000000000005,0,12.0,55.510000000000005,0,0,0,0,15.09,0,48.019999999999996,27.0,148.48,12.0,70.50999999999999,0,30.1,63.0,85.51,0,18.0,102.09,253.54,0,0,0,7.59,12.0,0,74.12,0,0,0,0,0,0,15.12,0
4720.00,0,0,0,0,33.05,0,0,48.0,104.1,0,19.5,0,0,0,0,15.13,42.01,18.0,0,168.01999999999998,48.0,0,7.6,85.59,33.0,45.1,115.54999999999998,40.56,0,0,0,0,0,0,19.5,19.5,45.13,93.02,115.52000000000001,0,0,108.02,63.0,0,19.5,78.0,0.0,0,0,0,0,0,78.00999999999999,34.519999999999996,142.61,42.0,78.00999999999999,0,0,93.00999999999999,108.06,0,55.510000000000005,147.04,0.0,0,0,0,0,12.0,0,36.71,6.0,0,0,0,0,0,0,0
4740.00,6.0,6.0,0,25.5,0,6.0,6.0,0,122.17,0,0,19.509999999999998,12.0,0,19.5,78.03,0,0,63.0,126.02,0,48.010000000000005,48.019999999999996,45.13,0,70.52,0,7.62,0,12.0,21.01,25.5,40.5,19.5,0,0,123.16,52.66,45.11,33.03,55.5,0,0,21.0,0,0,34.5,34.52,0,40.5,12.0,0,0.0,0,124.68,0,0,55.510000000000005,33.0,0,0.0,40.5,0,148.52,93.13,25.5,0,21.0,6.0,0,0,102.06,0,27.0,25.5,0,25.5,0,0,0
4760.00,6.0,33.0,0,55.52,0,21.0,6.0,0,182.14999999999998,0,0,55.5,12.0,0,40.5,138.01999999999998,0,0,85.50999999999999,142.62,0,85.50999999999999,93.02000000000001,0,0,85.51,0,0.0,0,55.5,43.51,40.510000000000005,108.00999999999999,27.0,0,0,183.03,52.6,22.63,85.50999999999999,63.0,0,0.0,40.510000000000005,0,0,34.5,100.53,0,63.0,55.5,0,0,0,175.55,0,0,85.50999999999999,93.00999999999999,0,90.14,63.0,0,0,216.14,93.00999999999999,0,40.5,21.0,0,0,109.51,0,48.0,48.01,0,25.5,0,6.01,21.0
4780.00,0,6.57,0,0,0,0.0,0,0,147.63,0,19.5,0.0,0,0,0.0,133.52,6.0,0,0,78.05,13.5,22.61,30.13,78.00999999999999,12.0,30.19,34.58,6.01,0,0.0,0.0,0,22.61,0,6.0,6.0,184.53,49.56,49.51,15.09,0.0,12.0,6.0,0.0,19.509999999999998,12.0,20.15,37.730000000000004,0,0,0.0,0,33.0,27.0,156.02,12.0,12.0,7.59,22.6,6.0,55.55,7.59,0.0,51.03,230.85,0,0,0,20.11,39.65,0,141.02,25.5,0,20.11,6.02,0,0,0,0
4800.00,0,0,0,0,6.0,0,0,0,127.65,0,40.5,0,0,0,0,120.08,55.51,34.5,0,168.02,13.5,0,0,108.00999999999999,12.0,0.0,63.06,40.5,0,0,0,0,0,0,55.5,63.0,97.6,93.02000000000001,70.53,0,0,48.0,48.03,7.59,40.5,25.5,0.0,0,0,0,0,0,70.5,55.51,135.23,63.010000000000005,48.0,0,0,40.5,130.51999999999998,0,40.5,73.51,200.88,0,0,0,0,84.61,0,125.21,40.5,0,22.6,13.5,0,0,0,0
4820.00,0,0,0,0,7.68,12.01,33.06,0,40.53,0,0,6.07,0,0,19.57,43.53,58.51,0,19.52,117.05000000000001,0,12.030000000000001,40.56,81.10000000000001,0,78.22,58.51,7.63,0,6.0,0,6.0,6.0,6.0,51.03,51.01,27.01,66.01,0.0,13.51,27.03,7.63,0.0,28.58,0.0,0,27.0,6.01,0,6.0,6.01,0,0,73.57,58.65,0,0,13.51,6.0,0,96.01,0.0,0,88.51,75.27,19.5,0,0,0,0.0,0.0,103.65,0,19.5,48.129999999999995,0.0,0,0,0,0.0
4840.00,6.0,18.0,0,6.0,7.59,48.0,63.0,0,138.01999999999998,0,0,6.0,0.0,0,55.51,109.51,0,0,25.5,105.23,0,25.5,93.00999999999999,0,0,62.34,0,0,0,40.5,19.5,6.0,48.0,18.0,0.0,0,115.51,67.6,0,48.03,108.06,0,0,78.00999999999999,0,0,48.0,108.08,0,19.5,40.5,0,0,0,175.66,0,0.0,55.51,34.5,0,105.16,70.5,0,0,184.66,55.51,0,0,13.51,0,0,138.2,0,48.010000000000005,70.52,0.0,13.5,0,6.0,21.0
4860.00,55.53,55.5,0,21.0,0.0,55.5,85.50999999999999,0,205.61,0,0,27.0,0,0,78.00999999999999,153.03,0,0,55.53,163.44000000000003,0,63.019999999999996,108.00999999999999,0,0,78.85,0,0,0,55.510000000000005,55.510000000000005,36.01,78.0,49.57,12.08,0,138.02,90.11,0.0,70.50999999999999,138.05,0.0,0.0,93.00999999999999,0,0.0,63.0,145.53,13.51,55.5,70.5,0,0,0,198.03,6.04,0.0,85.50999999999999,36.01,0,67.66,100.50999999999999,0,0,207.04,93.00999999999999,0,13.5,27.07,0,0,198.06,0,85.50999999999999,93.00999999999999,22.59,36.01,0,27.0,13.5
4880.00,0,0,0,0,27.0,0,0,13.5,14.1,0,6.0,0,0,0,0,42.64,63.02,19.52,0,123.14,63.01,15.09,0,6.0,27.009999999999998,0.0,19.5,63.0,0,0,0,0,7.6,0,100.58,33.0,0.0,102.06,48.01,0,45.1,85.53999999999999,33.0,0.0,21.01,78.00999999999999,0,0,0,0,0,0,130.52,6.0,75.18,34.5,33.0,0,0,49.54,88.57,0,12.0,42.01,216.03,0,0,0,0,12.0,0,193.53,19.5,0,22.62,21.0,0,0,0,0
4900.00,0,0,0,0,27.0,0,0,21.0,119.27,0,19.5,0,0,0,0,0.0,93.01,48.0,0,182.85000000000002,78.00999999999999,0,0,40.510000000000005,48.0,37.61,25.5,63.0,0,0,0,0,0,0,130.53,40.5,0.0,117.02,63.01,0,0.0,108.03999999999999,40.5,0,42.01,130.61,0,0,0,0,0,0,160.53,6.0,7.61,78.00999999999999,85.51,0,0,72.01,108.01,0,19.5,57.01,0.0,0,0,0,0,27.0,0,22.61,19.5,0,0,21.0,0,0,0,0
4920.00,0,0,0,25.5,22.59,48.0,13.5,0,162.59,0,0,19.509999999999998,6.0,0,78.03999999999999,81.05,110.98,0,55.5,171.03,0,40.53,33.0,7.59,0,49.51,0,0.0,0,19.5,6.0,40.54,48.0,25.5,22.62,0,63.01,126.02,0,33.0,34.5,30.1,7.59,70.50999999999999,0,0.0,34.519999999999996,6.0,25.5,0,25.5,0,0.0,0,118.71,0,15.09,70.50999999999999,40.5,0,52.63,70.50999999999999,0,0.0,73.61,25.5,0,25.52,6.06,0,0,93.06,7.59,6.0,34.5,22.6,34.5,0,0,0.0
4940.00,19.52,12.0,0,33.0,0.0,55.51,51.03,0,175.52,0,0,48.010000000000005,13.5,0,160.54,81.01,0,0,70.50999999999999,150.17,0,55.5,93.03,7.59,0,55.51,0,0,0,78.00999999999999,6.0,70.50999999999999,123.03999999999999,48.0,0,0,70.50999999999999,90.19,0,55.5,34.5,7.66,0,78.00999999999999,0,0,48.0,48.010000000000005,33.0,6.0,48.0,0,0,0,132.01999999999998,0,15.1,100.51,100.50999999999999,0,0.0,63.0,0,0,178.62,40.510000000000005,0,78.02000000000001,12.0,0,0,160.52,7.59,12.0,42.01,0.0,42.01,0,12.0,13.5
4960.00,0,14.08,0,0,12.0,0,0.0,13.5,208.53,0,5.68,0.0,0,0,15.1,96.01,70.59,6.0,15.09,208.62,6.02,22.61,22.6,40.53,6.0,0,19.5,19.5,0,15.09,0,0.0,15.09,20.11,70.51,6.0,30.15,49.55,78.00999999999999,30.12,22.6,85.52000000000001,12.0,15.11,13.5,18.75,0.0,0,0,0,7.62,0,12.0,6.0,141.02,0,47.33,103.60000000000001,30.11,19.52,43.52,0.0,0,27.02,193.53,0,0,0,0,12.0,0,163.52,0,0,0.0,12.0,0,0,7.59,0
4980.00,0,0,0,0,18.0,0,0,19.5,223.53,0,5.68,0,0,0,0,104.09,130.51,33.0,0,190.62,13.5,30.1,0,78.0,18.0,15.12,55.5,34.519999999999996,0,30.1,0,0,0,0.0,115.51999999999998,21.0,15.1,85.51,123.01999999999998,0,0,115.51999999999998,34.5,22.6,63.01,39.75,0,0,0,0,7.59,0,48.0,13.5,135.23,6.0,92.34,0,0,85.51,70.50999999999999,0,12.0,55.51,0.0,0,0,0,0,12.0,0,127.75,0,0,0,33.0,0,0,0,0
5000.00,0,0,0,6.0,7.63,0,12.0,7.61,242.16,0,0,6.0,6.0,0,0.0,51.36,118.52,0,32.739999999999995,201.03,0,19.52,0,0.0,0,19.509999999999998,81.06,0,0,19.55,6.0,6.0,0,19.5,205.53,0,48.02,73.51,82.48,19.5,12.05,117.02000000000001,7.68,27.0,0.0,7.63,6.0,6.0,0,12.0,12.0,0,0.0,51.02,163.62,0,7.62,34.54,13.5,81.01,58.51,18.0,0,58.51,65.06,0.0,0,0.0,0,0,0,178.6,0,6.0,31.93,7.6,0,0,0,6.0
5020.00,27.0,0,0,57.01,7.59,0,63.010000000000005,22.59,267.13,0,0,21.0,13.5,0,85.50999999999999,93.01,0,0,77.73,201.03,0,27.0,27.01,0,0,40.5,0,0,0,108.01999999999998,6.0,70.50999999999999,40.53,48.02,0,0,70.52,7.6,0,78.00999999999999,40.5,0.0,7.6,55.5,0,0,6.0,108.05,21.0,55.510000000000005,49.5,0,0,0,207.06,0,30.16,130.55,13.5,0,90.11,25.5,0,0,162.3,25.54,0,49.5,12.0,0,0,169.73,0,25.5,54.43000000000001,0,6.0,0,0.0,6.0
5040.00,63.010000000000005,0,0,73.52,15.09,13.5,108.00999999999999,7.59,280.65,0,0,36.05,21.0,0,93.00999999999999,115.51,0.0,0,100.22,22.6,0,48.0,78.1,6.01,6.01,42.0,0,0.0,0,130.53,27.0,123.01,78.0,73.51,0.0,0,108.03,52.62,6.0,168.02,63.0,6.0,6.03,78.02000000000001,5.3,6.0,13.51,160.53,49.51,78.07,78.00999999999999,0,6.01,0,235.54000000000002,0,13.5,168.03,36.01,0.0,45.2,34.5,0,6.02,162.08,27.0,0,28.51,42.03,6.01,0,198.02,0.0,34.5,99.44999999999999,0.0,27.009999999999998,0,0,21.0
5060.00,0,0,0,0,13.5,0,0,33.0,231.03,0,19.5,0.0,0,0,0,74.15,93.03,12.0,37.68,123.12,48.0,0,0,18.0,33.0,0,40.5,19.5,0,0,0,0,15.09,0.0,40.5,25.5,37.6,72.00999999999999,48.0,0,22.59,85.50999999999999,34.53,45.1,20.3,21.0,0.0,7.6,0,0,37.6,0,63.019999999999996,6.0,201.03,19.5,48.0,0,0,48.04,108.01,0.0,6.0,27.0,171.02,0,0,0,29.08,55.5,0,171.02,18.0,0,67.62,19.5,0,0,0,0
5080.00,0,0,0,0,13.5,0,0,33.0,125.17,0,40.5,0,0,0,0,0.0,130.51,48.0,0,220.61,85.5,0,0,40.5,70.53999999999999,0,48.0,100.56,0,0,0,0,0,22.63,108.02,40.5,15.1,115.52000000000001,63.01,0,0,108.01,48.0,22.6,41.31,49.51,0,0,0,0,7.59,0,93.02,19.5,83.03,19.5,78.0,0,0,63.0,115.51,0,12.0,48.0,164.08,0,0,0.0,0,55.5,0,44.14,18.0,0,0.0,33.0,0,0,0,0
5100.00,6.0,12.0,0,12.0,15.09,40.5,0.0,15.09,242.05,0,0,12.0,0,0,27.0,79.56,0.0,0,70.50999999999999,193.53,0,6.0,33.0,7.59,0,33.0,0,0,0,25.5,27.03,33.0,33.0,36.01,0,0,42.0,52.67,7.59,62.69,48.010000000000005,52.72,22.59,100.57,0,22.59,19.5,12.01,0,6.0,25.5,0,0,0,73.59,0,30.1,33.0,25.5,0,45.16,0,0,0,73.65,40.56,0,6.0,0,0,0,138.53,0,6.0,19.5,0,19.5,0,12.0,0
5120.00,19.5,18.0,0,25.5,0,55.51,21.02,0,198.3,0,0,18.0,6.0,0,85.50999999999999,108.01,0,0,78.00999999999999,157.81,0,40.5,48.0,0,0,48.0,0,0,0,78.0,33.0,55.5,85.50999999999999,42.01,0,0,42.0,60.1,0.0,62.69,100.50999999999999,52.6,0.0,123.01,0,0.0,19.5,100.52,0,12.0,70.50999999999999,0,0,0,183.09,0,30.13,40.5,40.5,0,37.74,6.0,0,0,109.51,63.0,0,21.02,12.0,0,0,138.01999999999998,0,21.01,19.5,0,40.510000000000005,0,33.0,12.0
5140.00,0,0,0,0,0,36.7,0,13.51,246.04,0,12.01,0.0,0,0,22.6,103.51,40.510000000000005,6.0,0,126.23,28.52,7.59,15.09,32.230000000000004,6.0,22.6,12.0,33.03,0,45.21,0,0,0,27.61,55.540000000000006,6.0,22.6,57.05,48.08,22.6,52.71,34.5,34.5,22.6,6.0,63.03,5.1,22.6,0,0,52.72,0,33.0,19.56,171.02,12.030000000000001,48.0,7.59,0,13.5,49.54,0,12.0,13.5,126.02,0,0,0,0,33.019999999999996,0,141.02,0,0.0,30.21,13.51,0,0,0,0
5160.00,0,0,0,0,0,36.62,0,25.5,253.54,0,25.5,0,0,0,30.21,102.62,63.01,27.0,0,206.83,42.01,0,0,62.22,6.0,0,63.01,63.0,0,0,0,0,0,14.08,130.53,12.0,7.59,93.01,78.00999999999999,0,7.65,85.52,48.0,0,34.5,130.53,0,0,0,0,0,0,108.15,42.01,52.61,25.5,85.52,0,0,40.5,108.00999999999999,0,33.0,42.01,0.0,0,0,0,0,63.0,0,0.0,0,0,0,33.0,0,0,0,0
5180.00,0,0,0,6.0,0,19.5,19.509999999999998,0.0,252.32999999999998,0,7.63,0,0.0,0,12.0,131.07999999999998,0.0,0,6.0,201.03,0.0,19.54,25.509999999999998,0.0,0,19.53,66.01,58.62,0,13.51,25.53,27.02,6.0,27.0,88.61,0,6.0,88.51,7.62,19.56,6.0,51.01,0.0,0,51.01,139.63000000000002,19.52,13.5,6.0,6.0,6.02,0,58.599999999999994,66.03,172.86,0,0.0,0,6.0,0,58.51,6.0,51.01,58.51,48.08,6.0,0,6.0,6.0,0.0,0,28.57,0,25.509999999999998,12.030000000000001,0,0,0,0.0,6.0
5200.00,25.5,25.5,0,33.0,22.59,19.5,48.0,0,175.84,0,0,19.5,13.5,0,85.56,138.19,0,0,27.0,216.03,0,40.5,85.52,0,0,63.0,0,0,0,63.02,33.0,55.51,25.5,40.5,22.59,0,21.0,97.64,0,63.01,33.0,30.16,22.61,48.0,0,15.12,33.0,78.01,21.0,43.52,25.52,0,0,0,145.74,0,0.0,21.0,18.0,0,52.6,33.0,0,0,145.57,25.5,0,6.0,27.0,0,0,96.01,15.11,33.0,19.5,0,0,0,25.5,19.5
5220.00,63.03,34.5,0,48.0,0,42.010000000000005,57.01,0.0,259.62,0,0,28.51,34.5,0,93.00999999999999,175.53000000000003,6.01,0,28.5,202.66,0,70.5,123.04,0,6.01,85.50999999999999,0,0.0,0,85.50999999999999,63.01,115.52,85.50999999999999,57.03,22.59,0,21.0,75.2,0.0,100.57,55.5,60.1,6.01,63.0,0,30.1,70.50999999999999,123.03,43.51,42.010000000000005,40.5,0,12.059999999999999,0.0,198.03,0,6.0,21.0,42.010000000000005,0,6.0,63.0,0.0,0.0,168.03,55.519999999999996,0,13.5,28.5,0,0,103.51,22.59,42.010000000000005,27.03,6.0,13.5,0,48.0,13.5
5240.00,0,0,0,0,13.5,0,0,12.0,253.59,0,13.5,0,0,0,0,148.45,48.0,6.0,0,171.23,19.5,0,0,25.5,40.5,0,63.120000000000005,33.0,0,45.1,0,0,15.15,0,115.53,6.0,0,108.01,85.52,0,0,145.51999999999998,55.51,0,70.53999999999999,70.50999999999999,0,0,0,0,0,0,78.00999999999999,19.5,163.52,12.0,33.0,0,0,34.519999999999996,34.5,0,27.0,48.0,171.02,0,0,0,0,6.0,0,82.71,34.5,0,0,12.0,0,0,30.1,0
5260.00,0,0,0,0,25.5,0,0,25.5,291.04,0,27.0,0,0,0,0,35.12,70.50999999999999,12.0,0,250.79000000000002,25.52,0,0,63.019999999999996,48.0,7.64,78.00999999999999,63.010000000000005,0,0,0,0,7.59,0,153.03,19.5,0,130.51,100.51999999999998,0,0,153.03,85.50999999999999,0.0,115.57000000000001,108.02,0,0,0,0,0,0,100.50999999999999,40.5,172.64,19.5,93.00999999999999,0,0,63.01,57.01,0,34.5,100.52,0.0,0,0,0,0,25.5,0,97.56,40.5,0,0,12.0,0,0,0,0
5280.00,12.0,0,0,27.0,52.69,28.5,27.0,0,292.1,0,0,12.61,0,0,48.010000000000005,72.03,0,0,33.0,238.53,0,63.0,19.5,15.15,0,18.0,0,0,0,6.0,21.0,43.52,33.0,33.0,97.75,0,40.5,52.63,0,70.5,6.0,0.0,15.12,48.0,0,45.1,39.980000000000004,19.509999999999998,27.0,0,40.52,0,37.6,0,147.38,0,7.59,63.010000000000005,6.0,0,52.63,33.0,0,0,87.06,33.0,0,13.5,0,0,0,72.05,0.0,0.0,12.0,0,13.5,0,18.0,0
5300.00,27.0,25.5,0,34.510000000000005,0,28.5,63.06,0,191.26,0,0,26.11,12.0,0,70.50999999999999,154.53,0,0,40.5,253.52,0,93.00999999999999,42.01,7.59,0,40.510000000000005,0,0,0,48.0,19.5,51.01,85.52,33.0,15.09,0,63.0,60.11,0,108.05,48.0,0,7.6,63.0,0,0,54.98,108.00999999999999,55.51,0,85.5,0,0,0,213.12,0,0,115.51999999999998,55.589999999999996,0,67.6,48.0,0,0,169.53,115.56,0,42.01,19.5,0,0,123.02,0,19.5,33.0,0,33.01,0,55.51,12.0
5320.00,0,15.12,0,0,27.0,0.0,0,0,275.21,0,0,22.61,0,0,0,178.52,28.5,0.0,15.1,253.7,13.5,0.0,0,42.01,12.0,22.61,6.0,28.54,0,0,0,88.52,7.59,0.0,63.02000000000001,13.5,30.2,70.56,70.58,7.68,7.59,6.0,34.47,0,6.0,34.510000000000005,22.61,30.19,0.0,0,0.0,0,6.0,13.5,186.03,6.0,12.030000000000001,30.14,0,40.51,63.1,0,6.0,55.54,178.52,30.16,0,0,0,12.0,0,111.02,6.0,0,0,0,0,0,17.83,0
5340.00,0,0,0,0,25.5,7.61,0,6.0,282.68,0,6.01,0,0,0,0,0.0,57.01,12.0,0,275.9,28.5,0,0,57.019999999999996,40.5,45.1,12.01,48.0,0,0,0,0,0,0,130.53,48.03,0,93.00999999999999,78.00999999999999,0,0,48.0,34.45,0,25.5,100.52,6.59,0,0,0,0,0,40.56,34.5,336.08,13.5,18.0,0,0,48.0,100.51,0,34.5,78.00999999999999,134.25,0,0,0,0,25.5,0,120.13,12.0,0,0,0,0,0,0,0
5360.00,0,0.0,0,0,0.0,36.11,0.0,0,231.13000000000002,0,0,0,0,0,0,28.51,66.01,0,21.01,268.88,51.01,6.0,12.0,7.59,0,21.06,0,7.6,0,0,25.57,0,13.51,6.02,124.53,51.01,6.0,58.51,58.51,13.51,18.71,7.73,7.6,12.0,0,66.01,40.53,12.0,0,0,6.0,0,7.66,51.01,94.7,0,0,6.0,6.0,0.0,96.01,13.55,0.0,81.01,213.60999999999999,21.04,0,0,6.0,7.61,0,56.43,0,6.0,0,0,6.0,0,0,0
5380.00,6.0,18.0,0,6.0,22.59,85.53999999999999,34.5,0,146.57999999999998,0,0,13.5,0,0,108.04,109.51,0,0,42.01,276.04,0,48.0,55.5,37.6,0,70.50999999999999,0,0,0,25.5,48.0,0,63.0,21.0,0.0,0,48.0,67.6,22.59,55.51,69.71000000000001,22.59,7.59,48.0,0,0,63.01,33.0,25.5,0,55.519999999999996,0,0.0,0,175.71,0,0,48.01,25.5,0,60.18,55.51,0,0,236.1,93.00999999999999,0,34.510000000000005,25.5,0,0,78.82,0,25.5,6.0,0,25.5,0,6.0,42.01
5400.00,13.51,13.5,0,34.51,15.1,115.51,58.51,0,259.15999999999997,0,0,28.5,0,0,153.03,130.56,0,0,94.53,6.02,0,78.0,130.53,0.0,0,85.50999999999999,0,0,0,70.5,63.019999999999996,13.53,138.03,36.01,13.51,0.0,42.0,6.01,0,93.03,106.43,6.0,6.04,78.03,0,0.0,93.00999999999999,48.0,85.52,21.01,93.00999999999999,0,0,6.01,235.53,0,0.0,85.50999999999999,34.5,0,58.61,70.50999999999999,0.0,6.0,258.06,123.01,0,63.01,48.0,0,0,72.82,5.12,42.0,13.51,0,42.0,0,27.0,64.52
5420.00,0,0,0,0,25.5,0.0,0,6.0,283.07000000000005,0,6.05,35.01,0,0,0,5.1,43.51,25.5,0,115.7,49.51,30.12,0,40.55,6.0,75.2,36.01,33.0,0,15.1,0,0,0,0,27.0,33.0,0,78.00999999999999,40.56,37.6,0,28.5,43.51,0,6.0,40.510000000000005,0,0,0,0,0,0,34.5,55.510000000000005,193.53,19.5,13.5,0,0,40.5,85.50999999999999,0,33.0,108.03,231.03,0,0,0,0,12.0,0,6.63,11.120000000000001,0,0.0,0,0.0,0,0,0
5440.00,0,0,0,0,25.5,0,0,19.5,187.77,0,13.5,0,0,0,0,12.61,51.01,63.01,0,243.19,78.00999999999999,0,0,70.52,12.0,60.25,49.51,48.0,0,0,0,0,0,0,27.0,70.50999999999999,0,108.02000000000001,55.5,0.0,0,40.5,49.51,0,13.5,93.01,0,0,0,0,0,0,42.01,78.00999999999999,0.0,40.510000000000005,36.01,0,0,63.03,108.02000000000001,7.59,55.5,115.51,5.1,0,0,0,0,12.0,0,140.66,26.14,0,0,6.0,0,0,0,0
5460.00,0,19.54,0,21.0,0,18.0,18.0,0,107.19,0,0,12.0,6.0,0,33.019999999999996,101.12,0,0,40.510000000000005,223.53,0,48.01,48.0,22.59,0,85.50999999999999,0,0,0,40.53999999999999,13.53,33.0,19.5,19.5,30.1,0,70.50999999999999,7.6,0.0,78.02,40.5,7.61,7.59,25.5,0,0.0,48.0,40.53,33.0,0.0,55.519999999999996,0,0,0,130.63,0,0,25.5,40.519999999999996,0,52.62,33.0,0,110.94,115.56,12.0,0,13.5,12.0,0,0,107.31,0,27.01,12.0,0,13.51,0,6.0,13.5
