Timestep,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,25.5,19.5,0.0,0.0,12.0,27.0,25.5,12.0,6.0,6.0,0.0,12.0,6.0,25.5,6.0,6.0,19.5,6.1,0.0,0.0,6.0,0.0,19.51,0.0
80.0,0.0,54.0,34.5,6.0,0.0,24.0,49.51,45.0,19.5,12.0,6.0,33.0,33.0,33.0,54.0,48.03,31.53,19.5,18.0,6.0,0.0,19.5,19.5,33.0,0.0
100.0,0.0,22.61,6.0,6.0,0.0,0.0,19.509999999999998,0.0,13.51,13.5,6.0,25.21,18.0,19.51,0.0,22.6,12.01,12.02,18.0,6.0,0.0,12.03,6.0,0.0,0.0
120.0,0.0,13.5,13.5,6.0,0.0,6.0,40.5,18.0,60.0,21.0,25.5,46.22,66.0,46.5,6.0,18.02,40.5,25.5,39.0,6.0,0.0,40.5,25.5,13.51,0.0
140.0,0.0,12.0,12.0,12.05,0.0,0.0,13.620000000000001,18.02,31.54,12.05,11.11,19.66,13.649999999999999,82.52,19.51,6.0,6.0,6.0,40.81,13.53,0.0,12.0,18.05,0.0,0.0
160.0,0.0,69.0,60.0,40.5,0.0,12.0,25.5,31.5,91.52000000000001,46.510000000000005,18.61,54.010000000000005,42.09,75.0,55.5,40.5,120.11000000000001,69.05,69.0,13.5,0.0,46.5,60.0,25.5,0.0
180.0,0.0,146.13,112.52000000000001,157.58,0.0,34.54,61.510000000000005,69.0,151.54,64.50999999999999,26.11,142.53,70.52,140.73,114.06,64.50999999999999,180.12999999999997,114.00999999999999,148.52999999999997,49.5,0.0,114.01,70.50999999999999,63.010000000000005,0.0
200.0,0.0,18.62,24.619999999999997,12.0,0.0,13.5,40.5,148.6,33.0,6.0,34.5,150.12,111.09,118.21000000000001,86.12,27.58,45.09,112.69,55.59,12.0,0.0,6.0,28.71,13.5,0.0
220.0,0.0,48.63,19.5,33.01,0.0,13.5,91.50999999999999,148.51,84.02000000000001,28.5,70.50999999999999,195.12,178.62,170.73000000000002,70.63,34.54,67.65,75.1,96.00999999999999,33.01,0.0,12.01,38.13,51.04,0.0
240.0,0.0,42.0,59.39,106.53,0.0,21.0,114.15,178.56,118.74000000000001,40.5,55.51,163.72,186.2,90.23,85.57,12.0,90.11,186.19,111.15,6.0,0.0,18.0,49.51,93.05000000000001,0.0
260.0,0.0,69.00999999999999,102.89999999999999,141.02,0.0,82.52,165.04,223.64,201.13,61.53,76.52,253.64000000000001,186.27,163.72,135.01,46.510000000000005,178.52999999999997,238.65999999999997,156.01,40.5,0.0,52.5,70.50999999999999,120.01,0.0
280.0,0.0,114.03,70.65,144.61,0.0,80.98,123.03,149.94,100.67,13.52,0.0,246.37000000000003,150.28,135.22,108.03,102.04,84.24000000000001,232.20999999999998,103.73,12.0,0.0,12.0,70.64,124.52000000000001,0.0
300.0,0.0,63.01,55.51,48.03,0.0,6.0,76.52000000000001,172.65999999999997,168.03,36.01,85.50999999999999,291.03,283.67,171.01,143.12,48.01,105.03999999999999,252.95,156.03,40.5,0.0,33.0,123.1,36.01,0.0
320.0,0.0,102.2,56.16,0.0,0.0,0.0,129.06,238.67,238.63,91.54,85.52000000000001,262.55,253.54000000000002,114.12,100.53999999999999,120.74,24.0,252.11,150.32,12.0,0.0,25.54,86.11,94.6,0.0
340.0,0.0,156.05,107.12,54.01,0.0,6.0,231.14,268.84000000000003,306.29,75.0,61.5,276.26,268.71,186.04,108.02,125.19000000000001,156.04999999999998,283.74999999999994,156.06,82.50999999999999,0.0,54.01,178.53000000000003,106.52000000000001,0.0
360.0,0.0,247.6,146.15,121.51,0.0,27.0,306.15,318.16,426.15000000000003,136.53,105.00999999999999,424.77,261.23,319.71000000000004,204.03,215.26,229.55,313.69,231.06,121.51,0.0,142.03,241.54,159.04,0.0
380.0,0.0,128.23000000000002,145.67000000000002,77.07,0.0,0.0,187.76999999999998,240.26,268.83,114.6,57.58,216.3,223.70999999999998,178.51999999999998,88.65,87.14,115.56,256.71,159.22,27.56,0.0,33.05,117.63,57.64,0.0
400.0,0.0,218.13,235.62,70.5,0.0,6.0,210.14,306.15999999999997,381.23,78.00999999999999,62.08,336.15999999999997,306.07000000000005,276.03999999999996,190.61,77.13,166.53,322.73,142.51,25.5,0.0,84.97999999999999,64.50999999999999,49.52,0.0
420.0,0.0,93.25,126.37,24.0,0.0,6.01,289.93,277.76,387.23,33.0,118.56,306.16,283.8,255.19,240.14999999999998,99.13,150.20999999999998,360.47999999999996,126.24000000000001,82.52,0.0,69.02,84.12,129.03,0.0
440.0,0.0,195.06,276.19,67.50999999999999,0.0,37.53,201.01999999999998,328.67,411.32,67.51,178.51999999999998,270.27,351.16,307.74,253.54,157.51999999999998,276.14,433.76,253.54999999999998,156.12,0.0,99.02,121.51,163.51,0.0
460.0,0.0,213.03,220.53,126.65,0.0,6.57,150.03,292.77,293.35,64.7,142.88,264.38,180.34,204.42000000000002,307.55,153.02,151.62,441.4000000000001,115.82,124.65,0.0,64.7,166.54000000000002,130.59,0.0
480.0,0.0,278.98,271.53000000000003,18.0,0.0,19.5,159.03,345.28,380.61,57.01,86.11,373.86,246.12,283.83,248.99,107.16,129.01,433.96000000000004,195.03,25.5,0.0,40.5,138.15,188.25,0.0
500.0,0.0,162.21,302.23,40.55,0.0,6.0,145.59,402.27,348.31,115.51,158.13,475.56999999999994,325.6,321.11,46.57,227.25,144.13,442.83,225.04,0.0,0.0,12.0,184.6,234.68,0.0
520.0,0.0,168.49,321.63,69.0,0.0,33.0,201.18,329.74,522.18,55.51,210.05,409.69000000000005,171.10999999999999,417.09000000000003,210.23000000000002,172.57999999999998,186.19,369.32000000000005,144.3,6.0,0.0,55.5,201.01999999999998,171.62,0.0
540.0,0.0,322.58,381.08,150.02,0.0,91.56,228.98,456.23,521.5,181.54999999999998,269.74,418.84000000000003,232.8,527.25,277.54999999999995,297.07,276.15999999999997,427.71000000000004,202.54,34.51,0.0,85.55,283.57,238.98999999999998,0.0
560.0,0.0,271.53,301.54,40.5,0.0,62.11,158.57999999999998,337.56,456.92,99.59,136.92000000000002,384.3,208.63,276.73,234.03,309.03999999999996,232.64,442.5,198.12,83.19,0.0,63.129999999999995,105.63000000000001,234.54000000000002,0.0
580.0,0.0,323.83000000000004,135.66,63.0,0.0,19.5,173.5,369.37,470.37,63.01,181.83999999999997,414.18000000000006,268.64,389.17999999999995,212.13,123.04,246.13,442.80999999999995,129.17000000000002,85.50999999999999,0.0,78.0,100.62,107.92,0.0
600.0,0.0,129.07,277.48,19.5,0.0,48.02,126.00999999999999,428.13,433.65,75.03,141.76999999999998,409.6,238.82,357.03999999999996,249.60999999999999,210.67000000000002,201.28,493.68,140.57,18.0,0.0,55.5,132.13,105.07,0.0
620.0,0.0,264.34000000000003,313.88,39.03,0.0,133.53,261.08,426.59,604.6300000000001,111.02000000000001,209.17,492.09000000000003,216.27999999999997,366.24,283.66,216.71,448.69,358.75,207.91,73.5,0.0,148.58,150.04,195.02,0.0
640.0,0.0,303.1,323.47999999999996,36.1,0.0,27.68,114.35,292.84000000000003,481.95,33.71,189.67999999999998,420.04999999999995,114.23,339.4,301.59,221.14,264.26,435.28999999999996,121.08,14.07,0.0,39.58,190.52,213.04000000000002,0.0
660.0,0.0,414.08,360.8,28.5,0.0,25.5,166.61,477.02,444.25,105.65,78.00999999999999,342.94,178.63,397.65,361.54,72.01,232.61999999999998,456.07000000000005,231.95,55.5,0.0,39.57,165.65,160.71,0.0
680.0,0.0,423.03999999999996,433.94999999999993,31.5,0.0,12.04,150.15,538.8,440.0,87.02,182.16,486.33000000000004,198.11999999999998,477.03999999999996,253.35,129.05,208.64999999999998,465.43,213.98999999999998,39.9,0.0,28.51,221.0,265.64,0.0
700.0,0.0,172.59,235.35,75.00999999999999,0.0,33.0,216.22,472.90999999999997,537.25,69.00999999999999,211.83,511.69,208.64000000000001,387.0,360.76,166.66,403.72,495.35999999999996,178.79,99.87,0.0,70.52,217.68,151.53,0.0
720.0,0.0,342.18,336.12,120.02,0.0,78.00999999999999,306.19,467.04,663.02,133.52,271.54,573.14,264.03999999999996,423.19,438.64,256.63,508.67999999999995,525.02,229.64000000000001,207.89,0.0,129.01,285.07,267.04,0.0
740.0,0.0,385.59999999999997,421.62,45.6,0.0,20.1,157.65,525.1700000000001,483.69,92.09,237.03,548.1500000000001,186.08,421.75,387.25,256.54,226.69,451.65000000000003,172.64,48.02,0.0,78.63,258.04,229.53000000000003,0.0
760.0,0.0,285.66999999999996,496.59000000000003,45.61,0.0,19.5,180.01,627.1100000000001,376.78999999999996,129.59,249.72000000000003,592.87,245.99,450.15999999999997,436.56,144.70999999999998,306.23,517.6,277.73,69.63,0.0,27.0,174.68,259.63,0.0
780.0,0.0,114.56,479.1,98.13999999999999,0.0,37.5,142.69,570.4300000000001,450.43999999999994,105.09,129.73,641.23,238.77,507.49,126.73,171.64,312.09,508.66999999999996,135.20999999999998,13.5,0.0,19.5,314.26,73.58,0.0
800.0,0.0,269.52,403.97,173.11999999999998,0.0,66.0,261.28999999999996,471.26,582.0799999999999,178.51999999999998,312.78,619.16,298.64,612.13,291.94,342.75,328.82,540.3199999999999,253.63,97.50999999999999,0.0,63.0,306.21,211.66,0.0
820.0,0.0,311.79,507.57,162.13,0.0,27.09,151.79,549.37,387.29999999999995,169.53,369.7,495.3,112.72000000000001,459.28,339.87,389.17999999999995,369.28,512.53,150.19,60.64,0.0,19.5,367.58,243.06,0.0
840.0,0.0,399.07000000000005,438.1,78.18,0.0,33.0,234.06,561.21,519.33,175.66,326.2,548.05,231.12,465.34,465.9,360.65,256.67,561.1800000000001,270.12,85.52,0.0,40.53,346.55,324.03000000000003,0.0
860.0,0.0,417.07,411.06,48.06,0.0,19.509999999999998,360.15999999999997,546.4200000000001,472.55,348.35,319.66,718.6700000000001,163.70000000000002,583.86,421.6,363.65,219.26000000000002,627.14,306.2,148.56,0.0,6.0,165.82999999999998,264.3,0.0
880.0,0.0,197.5,524.98,85.50999999999999,0.0,40.5,246.12,606.18,656.99,160.61,397.71,597.45,313.59999999999997,650.9000000000001,576.09,270.32,360.17999999999995,517.9300000000001,276.14,126.01999999999998,0.0,84.03000000000002,350.47,172.62,0.0
900.0,0.0,351.73,351.13,127.52,0.0,64.50999999999999,283.67,585.35,799.46,229.55,396.14,729.15,381.19000000000005,777.29,659.95,433.06,439.72999999999996,690.3199999999999,409.68,231.04,0.0,156.08,500.28,343.65999999999997,0.0
920.0,0.0,465.89,423.22,33.0,0.0,48.0,270.21000000000004,477.27,493.87,273.04,391.60999999999996,652.5,283.89,576.24,408.81,408.13,292.67,487.78999999999996,249.41000000000003,177.02,0.0,40.5,422.15999999999997,391.57000000000005,0.0
940.0,0.0,510.67,526.1700000000001,55.5,0.0,123.06,375.15,649.64,525.08,94.51,451.56,404.78000000000003,268.64,412.71000000000004,577.26,490.59,373.65999999999997,574.58,226.66000000000003,57.03,0.0,70.51,510.68,474.07,0.0
960.0,0.0,443.16,548.54,111.04,0.0,39.0,208.89,636.53,547.26,284.23,448.47999999999996,627.27,290.74,419.25,560.6700000000001,457.56,342.31,540.36,216.3,70.50999999999999,0.0,46.52,670.8299999999999,438.73,0.0
980.0,0.0,459.45,555.65,229.53,0.0,118.53,381.15999999999997,637.83,829.76,342.82,396.59,649.87,478.28999999999996,709.29,463.11,261.11,463.73,630.3199999999999,403.72,151.51,0.0,142.53,469.84,253.65,0.0
1000.0,0.0,470.44,667.8399999999999,232.53,0.0,13.65,339.47,587.03,780.28,522.6700000000001,447.37,622.59,363.24,621.25,554.74,289.61,400.71999999999997,454.97,270.5,124.52,0.0,39.620000000000005,636.99,340.78999999999996,0.0
1020.0,0.0,496.81,618.37,219.17000000000002,0.0,33.0,414.35,733.9300000000001,489.43,420.58000000000004,430.59,725.4300000000001,433.86,591.0600000000001,591.5799999999999,423.12,316.81,672.2300000000001,369.3,150.65,0.0,105.53999999999999,695.44,489.07,0.0
1040.0,0.0,522.08,692.9,292.55,0.0,35.14,478.73,805.6600000000001,634.82,465.54999999999995,429.07,757.8,436.58000000000004,679.26,642.71,567.93,292.65999999999997,664.61,376.65,225.04999999999998,0.0,49.59,672.6800000000001,496.59,0.0
1060.0,0.0,489.01,553.76,262.53000000000003,0.0,77.14,529.57,809.11,772.82,399.87,486.88,829.6999999999999,499.64,650.3599999999999,665.25,515.06,484.6,703.79,321.39,312.05,0.0,97.53,687.66,216.13,0.0
1080.0,0.0,285.1,613.0600000000001,373.63,0.0,126.65,627.2800000000001,839.08,859.6600000000001,568.76,779.29,753.12,566.96,780.0799999999999,795.6099999999999,382.53,574.91,702.36,325.72,432.11,0.0,187.54,771.69,402.20000000000005,0.0
1100.0,0.0,429.85999999999996,574.96,310.7,0.0,78.62,592.74,728.31,709.6,438.27,585.6700000000001,691.69,373.65000000000003,681.16,519.3399999999999,369.9,388.68,606.5699999999999,425.29999999999995,390.13,0.0,116.21,553.85,474.31,0.0
1120.0,0.0,504.12,567.87,378.04999999999995,0.0,40.5,611.24,792.34,501.3,535.64,591.2200000000001,714.07,515.7900000000001,705.4200000000001,357.53,524.13,493.95,747.1300000000001,492.76,286.56,0.0,138.01999999999998,567.79,571.5799999999999,0.0
1140.0,0.0,91.54,516.5,432.06,0.0,69.00999999999999,536.19,831.14,709.5999999999999,601.59,657.51,777.07,588.24,735.51,405.12,516.46,531.18,724.65,414.77,97.68,0.0,156.05,694.51,434.21000000000004,0.0
1160.0,0.0,272.26,545.09,492.07,0.0,106.51,671.34,758.23,933.2,246.09,538.42,770.49,613.87,896.34,583.66,487.94,634.76,750.83,446.23,217.69,0.0,267.05,636.46,442.19,0.0
1180.0,0.0,393.9599999999999,419.18,361.61,0.0,167.76999999999998,560.29,608.0600000000001,936.22,345.84999999999997,565.8100000000001,648.41,358.81,774.73,575.76,555.87,801.5,840.9300000000001,387.81,213.09,0.0,160.53,698.67,353.01,0.0
1200.0,0.0,550.24,611.1,421.56,0.0,100.28,605.18,824.98,624.45,503.32,589.97,650.17,613.95,906.5600000000001,628.34,591.85,358.9,702.26,477.86,309.03999999999996,0.0,196.52999999999997,592.23,571.9,0.0
1220.0,0.0,522.07,670.9,445.56000000000006,0.0,190.53,659.27,870.23,1176.18,601.61,600.48,721.31,741.1800000000001,945.74,687.5699999999999,636.98,481.82,768.74,591.97,52.53,0.0,196.54999999999998,724.49,666.14,0.0
1240.0,0.0,382.8,654.5,426.42999999999995,0.0,238.64,642.8100000000001,870.3399999999999,753.26,724.71,713.6,764.9300000000001,599.15,788.0799999999999,897.9200000000001,614.14,606.27,829.52,707.36,193.6,0.0,262.53,700.77,748.6199999999999,0.0
1260.0,0.0,442.15,671.69,559.6,0.0,349.54,576.83,933.8699999999999,1038.1100000000001,578.4700000000001,749.3499999999999,888.6199999999999,823.8000000000001,898.5899999999999,1000.6399999999999,638.62,568.95,714.5200000000001,970.04,386.55,0.0,313.58,831.3700000000001,404.05999999999995,0.0
1280.0,0.0,504.28999999999996,583.41,601.58,0.0,286.56,699.19,732.86,855.15,537.73,617.22,716.6,552.41,807.13,918.9399999999999,587.8,576.39,802.8599999999999,531.75,345.86,0.0,259.54,632.72,517.77,0.0
1300.0,0.0,631.67,505.14,631.63,0.0,241.56,754.81,875.1299999999999,750.1400000000001,585.6800000000001,646.62,658.82,809.04,849.83,1001.47,646.38,591.76,844.82,689.39,375.84999999999997,0.0,309.04,762.5,654.99,0.0
1320.0,0.0,251.11,553.3299999999999,594.1600000000001,0.0,256.53000000000003,689.2199999999999,883.1099999999999,1083.1200000000001,617.23,733.8299999999999,943.14,672.21,801.11,994.0,719.17,478.89,822.1,716.34,414.82000000000005,0.0,346.56,746.4200000000001,692.37,0.0
1340.0,0.0,303.88,553.23,657.1700000000001,0.0,313.54,784.4399999999999,922.5500000000001,1174.67,525.69,706.31,963.8300000000002,636.53,942.48,1098.48,702.49,679.59,899.0999999999999,1194.78,467.13,0.0,390.06,822.92,431.68,0.0
1360.0,0.0,426.04,555.52,535.6,0.0,264.05,677.54,958.44,1107.33,548.88,701.73,912.96,690.4,764.8399999999999,1091.73,715.5400000000001,718.83,902.01,567.79,507.65,0.0,384.08000000000004,926.49,568.9,0.0
1380.0,0.0,590.9,612.87,676.63,0.0,310.44,726.76,1000.8000000000001,1003.55,519.35,694.24,961.03,705.49,878.6800000000001,1061.77,565.6700000000001,651.18,793.87,663.97,470.13,0.0,429.11,1036.35,619.78,0.0
1400.0,0.0,629.77,633.89,653.83,0.0,411.09,867.77,1015.5900000000001,1075.6,574.59,773.9,992.29,868.9,888.7,1144.33,647.8,605.87,966.9000000000001,1016.53,544.01,0.0,457.6000000000001,762.91,654.27,0.0
1420.0,0.0,577.15,715.0,686.83,0.0,463.55,753.8000000000001,1062.14,1054.76,677.56,826.5999999999999,813.22,1009.56,962.39,1216.47,638.76,770.3100000000001,859.9100000000001,641.3299999999999,656.5799999999999,0.0,456.08,761.47,541.97,0.0
1440.0,0.0,617.67,779.08,776.8399999999999,0.0,517.57,855.88,916.1000000000001,1158.35,546.37,820.04,895.72,897.3,1013.0,1306.5,721.3199999999999,843.9100000000001,869.12,739.26,776.5699999999999,0.0,574.58,915.71,578.88,0.0
1460.0,0.0,671.81,622.7,685.73,0.0,438.11,936.8100000000001,939.98,1056.52,453.24,724.98,812.09,771.8299999999999,945.6700000000001,1225.5,711.37,704.3900000000001,831.69,713.01,724.4100000000001,0.0,481.57,786.69,518.88,0.0
1480.0,0.0,708.27,645.2,744.11,0.0,445.59000000000003,1079.26,1105.74,1122.11,706.58,713.8100000000001,787.9100000000001,688.9000000000001,923.0,1285.48,859.25,628.93,944.9300000000001,853.64,1224.21,0.0,594.1,937.46,676.3,0.0
1500.0,0.0,725.21,657.34,763.7099999999999,0.0,540.08,993.77,1145.1200000000001,1189.4099999999999,763.8499999999999,860.5799999999999,873.08,814.69,999.4300000000001,1258.03,568.62,752.1800000000001,936.96,972.78,937.3900000000001,0.0,384.19,1168.7299999999998,736.27,0.0
1520.0,0.0,657.9,771.3900000000001,852.16,0.0,565.6800000000001,890.25,1109.0600000000002,1114.77,652.94,855.79,967.74,739.77,1134.5,1300.56,636.29,965.0100000000001,951.8599999999999,1079.48,1078.41,0.0,617.07,1026.0800000000002,704.76,0.0
1540.0,0.0,680.41,766.88,861.5699999999999,0.0,586.59,785.4200000000001,964.77,1064.7800000000002,500.44,933.71,871.09,712.8599999999999,1088.29,1293.02,583.75,924.36,696.62,1063.6,1039.46,0.0,678.26,1093.59,653.76,0.0
1560.0,0.0,866.29,748.84,803.11,0.0,549.28,1033.1299999999999,1174.67,1135.46,694.13,858.72,792.0500000000001,679.9399999999999,1013.2099999999999,1360.62,605.5600000000001,954.07,823.5699999999999,938.5899999999999,1169.3,0.0,664.63,1023.52,796.41,0.0
